0.0
0.95
1.45
0.95
1.0
1.45
0.5
0.95
0.0
0.5
0.95
0.95
1.45
0.95
1.45
0.95
1.0
0.95
1.45
14.35
1.0
5.85
2.0
0.95
1.0
0.5
1.45
1.5
0.0
1.45
1.45
1.0
1.45
1.0
1.45
1.45
0.5
1.45
0.5
1.0
0.5
2.45
1.5
1.0
1.45
0.5
0.5
1.95
1.0
0.5
1.45
1.0
1.0
0.95
1.5
1.45
0.95
1.0
1.45
0.5
1.45
0.95
0.5
0.95
1.45
1.0
0.95
0.95
1.45
1.0
0.95
1.0
1.45
1.0
1.45
0.95
0.0
0.95
1.95
0.5
0.95
1.45
0.95
0.95
1.45
0.95
1.0
0.95
1.0
0.95
0.95
1.45
0.5
1.45
0.95
1.45
1.0
0.95
0.95
1.0
1.45
0.95
1.0
